Ticker,Symbols,CSVSymbol,1 Year Returns,2 Year Returns,5 Year Returns,10 Year Returns,,,,Date Modified
GRANULES,GRANULES.NS,NSE:GRANULES,-0.05576274196,0.5931086142,0.4142838143,2.861292665,,,,
MINDACORP,MINDACORP.NS,NSE:MINDACORP,-0.01367793908,0.8038674033,7.324362606,6.936529372,,,,
NEWGEN,NEWGEN.NS,NSE:NEWGEN,-0.304453472,1.12983631,7.218932257,7.218932257,,,,
RITES,RITES.NS,NSE:RITES,-0.2896599584,0.03842876273,1.07711039,1.07711039,,,,
JPPOWER,JPPOWER.NS,NSE:JPPOWER,0.01232492997,0.7127962085,7.213636364,1.677037037,,,,
GRINFRA,GRINFRA.NS,NSE:GRINFRA,-0.2330995462,0.0454764583,0.0454764583,0.0454764583,,,,
TITAGARH,TITAGARH.NS,NSE:TITAGARH,-0.2978945739,0.1974257426,0.1974257426,0.1974257426,,,,
INGERRAND,INGERRAND.NS,NSE:INGERRAND,-0.03097521741,0.3539849929,5.77301547,4.364445932,,,,
RAILTEL,RAILTEL.NS,NSE:RAILTEL,-0.1925854079,0.6429824561,0.6429824561,0.6429824561,,,,
GRAVITA,GRAVITA.NS,NSE:GRAVITA,-0.351232218,1.048200392,32.58921162,56.20848057,,,,
ALIVUS,ALIVUS.NS,NSE:ALIVUS,0,0,0,0,,,,
ANURAS,ANURAS.NS,NSE:ANURAS,0.4824052852,0.2453984256,0.2453984256,0.2453984256,,,,
VTL,VTL.NS,NSE:VTL,-0.1342218491,0.05431309904,1.652391975,1.175403438,,,,
CLEAN,CLEAN.NS,NSE:CLEAN,-0.2588478854,-0.201373889,-0.201373889,-0.201373889,,,,
INDIACEM,INDIACEM.NS,NSE:INDIACEM,0.06633704162,0.6675257732,2.320786997,4.048114434,,,,
VIKRAMSOLR,VIKRAMSOLR.NS,NSE:VIKRAMSOLR,0,0,0,0,,,,
CCL,CCL.NS,NSE:CCL,0.2588730838,0.4335928285,2.574705882,2.898011546,,,,
ACUTAAS,ACUTAAS.NS,NSE:ACUTAAS,0,0,0,0,,,,
PRUDENT,PRUDENT.NS,NSE:PRUDENT,0.1308550186,1.357022943,1.357022943,1.357022943,,,,
SBFC,SBFC.NS,NSE:SBFC,0.1339458908,0.3270011947,0.3270011947,0.3270011947,,,,
SUDARSCHEM,SUDARSCHEM.NS,NSE:SUDARSCHEM,0.4042614454,2.068260459,2.226240353,13.33708966,,,,
JYOTHYLAB,JYOTHYLAB.NS,NSE:JYOTHYLAB,-0.4058187244,-0.08527131783,1.226415094,1.078277886,,,,
WELSPUNLIV,WELSPUNLIV.NS,NSE:WELSPUNLIV,-0.2942206655,-0.01225490196,0.9390537289,0.4526012255,,,,
BANCOINDIA,BANCOINDIA.NS,NSE:BANCOINDIA,1.452858159,2.55827957,17.95303551,13.15397776,,,,
SAMMAANCAP,SAMMAANCAP.NS,NSE:SAMMAANCAP,-0.1930111611,-0.1930111611,-0.1930111611,-0.1930111611,,,,
SANOFICONR,SANOFICONR.NS,NSE:SANOFICONR,-0.05955459566,-0.05955459566,-0.05955459566,-0.05955459566,,,,
ENGINERSIN,ENGINERSIN.NS,NSE:ENGINERSIN,-0.08954066505,0.3909407666,2.104199067,1.129066667,,,,
BLUEJET,BLUEJET.NS,NSE:BLUEJET,0.2367980662,0.2367980662,0.2367980662,0.2367980662,,,,
RELAXO,RELAXO.NS,NSE:RELAXO,-0.4695614895,-0.5211213093,-0.3240458909,0.6373638838,,,,
SANOFI,SANOFI.NS,NSE:SANOFI,-0.3070104754,-0.3036584335,-0.4189496443,0.1873176705,,,,
ZEEL,ZEEL.NS,NSE:ZEEL,-0.08970230147,-0.5587664192,-0.4152875883,-0.6979277988,,,,
J&KBANK,J&KBANK.NS,NSE:J&KBANK,-0.0528246515,-0.04237366713,6.002033898,0.1153347732,,,,
SHRIPISTON,SHRIPISTON.NS,NSE:SHRIPISTON,0.1663698691,1.518408151,9.000381709,9.000381709,,,,
CARTRADE,CARTRADE.NS,NSE:CARTRADE,1.518951035,3.536481874,3.536481874,3.536481874,,,,
INTERISE,INTERISE.NS,NSE:INTERISE,0,0,0,0,,,,
ABFRL,ABFRL.NS,NSE:ABFRL,-0.3299734748,0.0780392635,0.8191358025,0.1248091603,,,,
CHENNPETRO,CHENNPETRO.NS,NSE:CHENNPETRO,-0.1732595366,0.492408659,10.42985746,2.371542377,,,,
TTML,TTML.NS,NSE:TTML,-0.347826087,-0.4253693327,18.11864407,8.608177172,,,,
EDELWEISS,EDELWEISS.NS,NSE:EDELWEISS,-0.1493960122,1.213825758,1.003256213,1.04890447,,,,
GRAPHITE,GRAPHITE.NS,NSE:GRAPHITE,-0.0340215665,0.1714140902,2.151349877,7.484581498,,,,
EUREKAFORB,EUREKAFORB.NS,NSE:EUREKAFORB,0.0226300784,0.0226300784,0.0226300784,0.0226300784,,,,
APOLLO,APOLLO.NS,NSE:APOLLO,2.237284949,4.957612457,29.15323993,29.15323993,,,,
WESTLIFE,WESTLIFE.NS,NSE:WESTLIFE,-0.2108965055,-0.2784810127,0.891862955,0.891862955,,,,
RELINFRA,RELINFRA.NS,NSE:RELINFRA,-0.2356990268,0.4842984731,10.27352298,-0.2562436841,,,,
INOXINDIA,INOXINDIA.NS,NSE:INOXINDIA,0.04450476067,0.04450476067,0.04450476067,0.04450476067,,,,
SAFARI,SAFARI.NS,NSE:SAFARI,-0.08130131745,0.1711170168,10.30682686,10.30682686,,,,
SONATSOFTW,SONATSOFTW.NS,NSE:SONATSOFTW,-0.4299626052,-0.328875681,1.963067952,5.600216489,,,,
WAAREERTL,WAAREERTL.NS,NSE:WAAREERTL,0,0,0,0,,,,
STARCEMENT,STARCEMENT.NS,NSE:STARCEMENT,0.2734719295,0.7381497221,2.203012048,2.203012048,,,,
JUBLINGREA,JUBLINGREA.NS,NSE:JUBLINGREA,-0.1280762106,0.419646704,0.419646704,0.419646704,,,,
PVRINOX,PVRINOX.NS,NSE:PVRINOX,-0.3488781346,-0.3529394619,-0.3529394619,-0.3529394619,,,,
IXIGO,IXIGO.NS,NSE:IXIGO,0.9165692276,0.9165692276,0.9165692276,0.9165692276,,,,
SHAKTIPUMP,SHAKTIPUMP.NS,NSE:SHAKTIPUMP,0.2245240353,5.101701076,28.5026362,40.04400978,,,,
HFCL,HFCL.NS,NSE:HFCL,-0.5097462772,0.06987447699,4.165656566,3.794375,,,,
METROPOLIS,METROPOLIS.NS,NSE:METROPOLIS,-0.07549361208,0.4176560972,0.158165012,0.158165012,,,,
VIJAYA,VIJAYA.NS,NSE:VIJAYA,0.1268604589,1.291771391,1.291771391,1.291771391,,,,
MMTC,MMTC.NS,NSE:MMTC,-0.2468437092,0.1610738255,3.232415902,1.477622628,,,,
BLACKBUCK,BLACKBUCK.NS,NSE:BLACKBUCK,0,0,0,0,,,,
SHAILY,SHAILY.NS,NSE:SHAILY,1.236232806,5.676214415,5.676214415,5.676214415,,,,
TEJASNET,TEJASNET.NS,NSE:TEJASNET,-0.5365959632,-0.293338152,7.19273743,7.19273743,,,,
ASTRAMICRO,ASTRAMICRO.NS,NSE:ASTRAMICRO,0.247905262,1.687680462,8.563356164,8.968763945,,,,
NESCO,NESCO.NS,NSE:NESCO,0.4708006603,1.069090645,1.575196459,4.135086455,,,,
SCI,SCI.NS,NSE:SCI,-0.1373935579,0.6179861111,3.367197751,2.079841375,,,,
AZAD,AZAD.NS,NSE:AZAD,0.09051580699,0.09051580699,0.09051580699,0.09051580699,,,,
TRANSRAILL,TRANSRAILL.NS,NSE:TRANSRAILL,0,0,0,0,,,,
JKLAKSHMI,JKLAKSHMI.NS,NSE:JKLAKSHMI,0.1293002726,0.3740325383,2.516168149,1.350128326,,,,
JKTYRE,JKTYRE.NS,NSE:JKTYRE,-0.1062222755,0.3197026022,5.550966608,2.714499253,,,,
PGHL,PGHL.NS,NSE:PGHL,0.1869516774,0.2779749183,0.2974239835,7.254867487,,,,
VESUVIUS,VESUVIUS.NS,NSE:VESUVIUS,-0.1081277339,0.6433577572,4.824206842,6.636565507,,,,
BSOFT,BSOFT.NS,NSE:BSOFT,-0.4188162684,-0.2480548731,0.9242860886,4.463403749,,,,
ALKYLAMINE,ALKYLAMINE.NS,NSE:ALKYLAMINE,-0.1499695397,-0.1382203859,0.6003543687,15.47825379,,,,
CANFINHOME,CANFINHOME.NS,NSE:CANFINHOME,-0.1124332482,-0.009329446064,0.8684017595,3.417066266,,,,
LLOYDPP.E1,LLOYDPP.E1.NS,NSE:LLOYDPP.E1,0,0,0,0,,,,
LLOYDSENT,LLOYDSENT.NS,NSE:LLOYDSENT,0,0,0,0,,,,
NAZARA,NAZARA.NS,NSE:NAZARA,0.09274608858,0.3127504124,0.3127504124,0.3127504124,,,,
BALRAMCHIN,BALRAMCHIN.NS,NSE:BALRAMCHIN,-0.2193521935,0.08120386144,2.259157823,7.913857678,,,,
JSLL,JSLL.NS,NSE:JSLL,1.694558891,6.271243272,6.271243272,6.271243272,,,,
ASKAUTOLTD,ASKAUTOLTD.NS,NSE:ASKAUTOLTD,0.2317007823,0.2317007823,0.2317007823,0.2317007823,,,,
RKFORGE,RKFORGE.NS,NSE:RKFORGE,-0.4453211378,-0.1354378819,8.237529294,3.524473231,,,,
GENUSPOWER,GENUSPOWER.NS,NSE:GENUSPOWER,-0.2283154122,0.1952257587,11.32633588,9.711442786,,,,
SAPPHIRE,SAPPHIRE.NS,NSE:SAPPHIRE,-0.1778456634,0.05685504525,0.05685504525,0.05685504525,,,,
BIRLACORPN,BIRLACORPN.NS,NSE:BIRLACORPN,-0.01065602356,0.1043730265,1.023779328,1.81251377,,,,
AETHER,AETHER.NS,NSE:AETHER,-0.2379928315,-0.2319760541,-0.2319760541,-0.2319760541,,,,
HEG,HEG.NS,NSE:HEG,0.1377660381,0.5246909998,2.429485088,17.95743146,,,,
RHIM,RHIM.NS,NSE:RHIM,-0.2685764725,-0.3758131891,-0.3758131891,-0.3758131891,,,,
MEDPLUS,MEDPLUS.NS,NSE:MEDPLUS,0.1894086102,0.04872923097,0.04872923097,0.04872923097,,,,
VARROC,VARROC.NS,NSE:VARROC,0.08522389328,0.2992878942,1.094800722,1.094800722,,,,
TANLA,TANLA.NS,NSE:TANLA,-0.2130625034,-0.2910400545,1.784212538,28.134,,,,
HONASA,HONASA.NS,NSE:HONASA,-0.3720096954,-0.3720096954,-0.3720096954,-0.3720096954,,,,
WABAG,WABAG.NS,NSE:WABAG,0.01716811151,2.190445724,6.850957754,1.228843862,,,,
AVANTIFEED,AVANTIFEED.NS,NSE:AVANTIFEED,0.02036045547,0.5668133395,0.3711998379,2.321305842,,,,
INDIASHLTR,INDIASHLTR.NS,NSE:INDIASHLTR,0.1769194409,0.1769194409,0.1769194409,0.1769194409,,,,
DBREALTY,DBREALTY.NS,NSE:DBREALTY,-0.1329915406,0.02584167425,24.43007519,1.972056239,,,,
JLHL,JLHL.NS,NSE:JLHL,0.1081110349,0.4238404453,0.4238404453,0.4238404453,,,,
POWERMECH,POWERMECH.NS,NSE:POWERMECH,-0.1449745949,0.3786934917,13.23872228,8.895956573,,,,
KPIGREEN,KPIGREEN.NS,NSE:KPIGREEN,-0.1661258923,1.600360971,1.600360971,1.600360971,,,,
PRIVISCL,PRIVISCL.NS,NSE:PRIVISCL,0.6250416694,0.988091354,0.988091354,0.988091354,,,,
SAREGAMA,SAREGAMA.NS,NSE:SAREGAMA,-0.1043576898,0.3081596024,7.405784244,13.02042024,,,,
SANSERA,SANSERA.NS,NSE:SANSERA,-0.1289172344,0.6033295982,0.6033295982,0.6033295982,,,,
LLOYDSENGG,LLOYDSENGG.NS,NSE:LLOYDSENGG,-0.1273217071,-0.1273217071,-0.1273217071,-0.1273217071,,,,
LLOYDSENPP.E1,LLOYDSENPP.E1.NS,NSE:LLOYDSENPP.E1,0,0,0,0,,,,
LOTUSDEV,LOTUSDEV.NS,NSE:LOTUSDEV,0,0,0,0,,,,
HAPPYFORGE,HAPPYFORGE.NS,NSE:HAPPYFORGE,-0.1979536265,-0.1979536265,-0.1979536265,-0.1979536265,,,,
ALOKINDS,ALOKINDS.NS,NSE:ALOKINDS,-0.2950626959,-0.03018867925,-0.1878103837,-0.1878103837,,,,
JAIBALAJI,JAIBALAJI.NS,NSE:JAIBALAJI,-0.5784858482,0.1122565865,27.06358382,62.05194805,,,,
DBL,DBL.NS,NSE:DBL,-0.0335174954,0.7263157895,0.5423952976,0.5423952976,,,,
BLUESTONE,BLUESTONE.NS,NSE:BLUESTONE,0,0,0,0,,,,
HCG,HCG.NS,NSE:HCG,0.576128266,0.962585034,4.623305085,4.623305085,,,,
PCJEWELLER,PCJEWELLER.NS,NSE:PCJEWELLER,-0.1086092715,4.060150376,8.478873239,-0.2277682157,,,,
TTKPRESTIG,TTKPRESTIG.NS,NSE:TTKPRESTIG,-0.2583451806,-0.1705672857,0.07534506357,1.065699442,,,,
TI,TI.NS,NSE:TI,0.5009737098,1.30994006,26.85843373,18.34937238,,,,
MAPMYINDIA,MAPMYINDIA.NS,NSE:MAPMYINDIA,-0.2132433021,-0.04900096539,-0.04900096539,-0.04900096539,,,,
TCI,TCI.NS,NSE:TCI,0.07657819225,0.5201316789,4.161650903,8.647247891,,,,
KRBL,KRBL.NS,NSE:KRBL,0.210578349,-0.08789571695,0.2893997894,1.33608903,,,,
OSWALPUMPS,OSWALPUMPS.NS,NSE:OSWALPUMPS,0,0,0,0,,,,
GMRP&UI,GMRP&UI.NS,NSE:GMRP&UI,-0.2544219431,2.081854305,2.081854305,2.081854305,,,,
PGINVIT,PGINVIT.NS,NSE:PGINVIT,0,0,0,0,,,,
ACI,ACI.NS,NSE:ACI,0.007793680034,0.2089070202,0.2089070202,0.2089070202,,,,
UJJIVANSFB,UJJIVANSFB.NS,NSE:UJJIVANSFB,0.06952380952,-0.08976697062,0.4081504702,0.4081504702,,,,
PNGJL,PNGJL.NS,NSE:PNGJL,-0.2530463289,-0.2530463289,-0.2530463289,-0.2530463289,,,,
LATENTVIEW,LATENTVIEW.NS,NSE:LATENTVIEW,-0.1534566498,-0.008232445521,-0.008232445521,-0.008232445521,,,,
IIFLCAPS,IIFLCAPS.NS,NSE:IIFLCAPS,0,0,0,0,,,,
HAPPSTMNDS,HAPPSTMNDS.NS,NSE:HAPPSTMNDS,-0.3032327179,-0.3902613874,0.5213263621,0.5213263621,,,,
REDTAPE,REDTAPE.NS,NSE:REDTAPE,-0.1670948347,0.4071474744,0.4071474744,0.4071474744,,,,
BBOX,BBOX.NS,NSE:BBOX,-0.1084944562,1.651676206,6.038778759,24.08767406,,,,
MANORAMA,MANORAMA.NS,NSE:MANORAMA,0.7620672843,2.823529412,2.823529412,2.823529412,,,,
DIACABS,DIACABS.NS,NSE:DIACABS,0.1307521649,55.02836879,55.02836879,55.02836879,,,,
CAMPUS,CAMPUS.NS,NSE:CAMPUS,-0.2501054407,-0.09239407861,-0.09239407861,-0.09239407861,,,,
NETWORK18,NETWORK18.NS,NSE:NETWORK18,-0.3470158343,-0.1871114481,0.6294832827,0.1008213552,,,,
TDPOWERSYS,TDPOWERSYS.NS,NSE:TDPOWERSYS,0.4294577491,1.345276873,24.64559216,8.834386205,,,,
DODLA,DODLA.NS,NSE:DODLA,0.1297196262,0.969442433,0.969442433,0.969442433,,,,
RCF,RCF.NS,NSE:RCF,-0.1978409577,0.1749510763,2.527614571,2.183457052,,,,
BECTORFOOD,BECTORFOOD.NS,NSE:BECTORFOOD,-0.3050540093,0.3418929206,0.3418929206,0.3418929206,,,,
GALAXYSURF,GALAXYSURF.NS,NSE:GALAXYSURF,-0.2695002335,-0.1292093845,0.2455990992,0.2455990992,,,,
PRSMJOHNSN,PRSMJOHNSN.NS,NSE:PRSMJOHNSN,-0.2202820058,0.3128930818,1.963620231,0.859688196,,,,
ARVIND,ARVIND.NS,NSE:ARVIND,-0.2096774194,0.8812237552,8.503030303,2.112346169,,,,
BORORENEW,BORORENEW.NS,NSE:BORORENEW,0.1712962963,0.4189222141,7.172752809,7.172752809,,,,
RELIGARE,RELIGARE.NS,NSE:RELIGARE,-0.06029624277,0.02830598933,5.207875895,-0.1242087542,,,,
MAHSEAMLES,MAHSEAMLES.NS,NSE:MAHSEAMLES,-0.0490554303,0.05776547907,4.534841629,7.547868623,,,,
GSFC,GSFC.NS,NSE:GSFC,-0.084969686,0.1494174481,2.38760469,2.054984894,,,,
AARTIPHARM,AARTIPHARM.NS,NSE:AARTIPHARM,0.3417870603,0.9557106889,0.9557106889,0.9557106889,,,,
CERA,CERA.NS,NSE:CERA,-0.2614705652,-0.2959175485,1.737768862,2.235007506,,,,
KIRLPNU,KIRLPNU.NS,NSE:KIRLPNU,0,0,0,0,,,,
GARFIBRES,GARFIBRES.NS,NSE:GARFIBRES,-0.0328427065,0.2537178838,0.9935347538,11.08003049,,,,
SHILPAMED,SHILPAMED.NS,NSE:SHILPAMED,-0.04294772102,1.252569337,0.4159292035,0.6813787306,,,,
MAHLIFE,MAHLIFE.NS,NSE:MAHLIFE,-0.2678786443,-0.2611995299,4.316800459,1.70335277,,,,
KALPATARU,KALPATARU.NS,NSE:KALPATARU,0,0,0,0,,,,
THOMASCOOK,THOMASCOOK.NS,NSE:THOMASCOOK,-0.1944725312,0.4029350105,4.661590525,1.276810016,,,,
SHARDACROP,SHARDACROP.NS,NSE:SHARDACROP,0.5715315315,1.020384526,2.395756278,2.040613561,,,,
STAR,STAR.NS,NSE:STAR,-0.3970261555,0.5703088551,0.2721294127,-0.3107953149,,,,
MARKSANS,MARKSANS.NS,NSE:MARKSANS,-0.4499983771,0.6016068053,2.567368421,0.6371980676,,,,
PNCINFRA,PNCINFRA.NS,NSE:PNCINFRA,-0.3087325235,-0.1808799565,0.9358151476,2.098736258,,,,
FDC,FDC.NS,NSE:FDC,-0.1674607376,0.2756522915,0.4096205557,1.011511405,,,,
RUSTOMJEE,RUSTOMJEE.NS,NSE:RUSTOMJEE,-0.2053062561,0.0674938402,0.0674938402,0.0674938402,,,,
SANDUMA,SANDUMA.NS,NSE:SANDUMA,0.02335456476,1.036455818,1.036455818,1.036455818,,,,
RATEGAIN,RATEGAIN.NS,NSE:RATEGAIN,-0.09559423443,0.2079549582,0.2079549582,0.2079549582,,,,
ESABINDIA,ESABINDIA.NS,NSE:ESABINDIA,-0.1978903592,-0.00245719721,2.744142804,8.136945276,,,,
HMT,HMT.NS,NSE:HMT,-0.2777260019,0.625163827,3.161073826,0.512195122,,,,
QPOWER,QPOWER.NS,NSE:QPOWER,0,0,0,0,,,,
SOUTHBANK,SOUTHBANK.NS,NSE:SOUTHBANK,0.1907815631,0.2343165767,3.791935484,0.553058024,,,,
RTNINDIA,RTNINDIA.NS,NSE:RTNINDIA,-0.3353093738,-0.07763496144,-0.07763496144,-0.07763496144,,,,
GRWRHITECH,GRWRHITECH.NS,NSE:GRWRHITECH,-0.07145307303,1.457469903,1.457469903,1.457469903,,,,
GPPL,GPPL.NS,NSE:GPPL,-0.3068247671,0.2444977991,0.8489892985,-0.1441937259,,,,
RAYMONDLSL,RAYMONDLSL.NS,NSE:RAYMONDLSL,-0.4887781576,-0.4887781576,-0.4887781576,-0.4887781576,,,,
TIPSMUSIC,TIPSMUSIC.NS,NSE:TIPSMUSIC,0,0,0,0,,,,
TRIVENI,TRIVENI.NS,NSE:TRIVENI,-0.2811585111,-0.1181375064,3.767683773,13.11704312,,,,
MAXESTATES,MAXESTATES.NS,NSE:MAXESTATES,-0.2426357909,-0.2426357909,-0.2426357909,-0.2426357909,,,,
WELENT,WELENT.NS,NSE:WELENT,-0.08867123169,0.9133757962,7.513360324,8.628205128,,,,
EPIGRAL,EPIGRAL.NS,NSE:EPIGRAL,-0.2469669198,0.7890098497,0.7890098497,0.7890098497,,,,
AJAXENGG,AJAXENGG.NS,NSE:AJAXENGG,0,0,0,0,,,,
LUMAXTECH,LUMAXTECH.NS,NSE:LUMAXTECH,1.21833072,2.572611197,12.54361702,24.94456898,,,,
MIDHANI,MIDHANI.NS,NSE:MIDHANI,0.001131363922,-0.0126456732,1.055225806,1.055225806,,,,
AXISCADES,AXISCADES.NS,NSE:AXISCADES,1.926661508,2.456890423,32.2097561,5.475175956,,,,
AKUMS,AKUMS.NS,NSE:AKUMS,-0.449702381,-0.449702381,-0.449702381,-0.449702381,,,,
VOLTAMP,VOLTAMP.NS,NSE:VOLTAMP,-0.4872644022,0.4450644212,6.294141745,9.585612366,,,,
YATHARTH,YATHARTH.NS,NSE:YATHARTH,0.3698784722,1.189980572,1.189980572,1.189980572,,,,
GNFC,GNFC.NS,NSE:GNFC,-0.2514857444,-0.1753004559,1.379244381,7.446519525,,,,
ARVINDFASN,ARVINDFASN.NS,NSE:ARVINDFASN,-0.09964055839,0.681130014,3.310814056,3.310814056,,,,
SFL,SFL.NS,NSE:SFL,-0.2611032685,-0.3977252611,0.001869901941,0.001869901941,,,,
AVL,AVL.NS,NSE:AVL,0,0,0,0,,,,
INOXGREEN,INOXGREEN.NS,NSE:INOXGREEN,-0.02303863475,2.190247678,2.190247678,2.190247678,,,,
FISCHER,FISCHER.NS,NSE:FISCHER,0,0,0,0,,,,
ELLEN,ELLEN.NS,NSE:ELLEN,0,0,0,0,,,,
MHRIL,MHRIL.NS,NSE:MHRIL,-0.118083501,-0.1194123556,2.080470878,1.629940749,,,,
MASTEK,MASTEK.NS,NSE:MASTEK,-0.1740239283,-0.08496759182,1.555168813,12.54844663,,,,
BALUFORGE,BALUFORGE.NS,NSE:BALUFORGE,-0.2026767458,-0.2026767458,-0.2026767458,-0.2026767458,,,,
GANESHHOU,GANESHHOU.NS,NSE:GANESHHOU,0.0120701837,0.8968218936,30.42413163,12.72265687,,,,
MOIL,MOIL.NS,NSE:MOIL,-0.08104343422,0.7059238364,1.606681034,2.623789074,,,,
IFBIND,IFBIND.NS,NSE:IFBIND,-0.0267171444,0.9827025836,1.91882248,3.095584888,,,,
PICCADIL,PICCADIL.NS,NSE:PICCADIL,0,0,0,0,,,,
JUSTDIAL,JUSTDIAL.NS,NSE:JUSTDIAL,-0.3065949881,0.1183860176,1.20738445,-0.170035973,,,,
ISGEC,ISGEC.NS,NSE:ISGEC,-0.3414052081,0.3076440666,0.3076440666,0.3076440666,,,,
DHANUKA,DHANUKA.NS,NSE:DHANUKA,-0.02753706913,0.7736931452,1.036016664,2.498441289,,,,
PRAJIND,PRAJIND.NS,NSE:PRAJIND,-0.5203428948,-0.3822505308,4.317251462,3.419198056,,,,
EPL,EPL.NS,NSE:EPL,-0.1389419754,0.1210164108,0.1210164108,0.1210164108,,,,
V2RETAIL,V2RETAIL.NS,NSE:V2RETAIL,0.4932482391,10.63845921,37.68145161,26.36947218,,,,
JAYNECOIND,JAYNECOIND.NS,NSE:JAYNECOIND,0.4513588027,1,22.77419355,9.307692308,,,,
TMB,TMB.NS,NSE:TMB,-0.1092953055,-0.1917445924,-0.1917445924,-0.1917445924,,,,
RENUKA,RENUKA.NS,NSE:RENUKA,-0.3404076487,-0.4339044184,2.449450549,3.076623377,,,,
AHLUCONT,AHLUCONT.NS,NSE:AHLUCONT,-0.1712023751,0.4354066986,3.304990362,2.966844287,,,,
BAJAJELEC,BAJAJELEC.NS,NSE:BAJAJELEC,-0.4143192488,-0.4829947295,0.164350208,1.378554257,,,,
CHEMPLASTS,CHEMPLASTS.NS,NSE:CHEMPLASTS,-0.1936850212,-0.1267723103,-0.1267723103,-0.1267723103,,,,
SUBROS,SUBROS.NS,NSE:SUBROS,0.4392344498,1.840952021,3.770564601,13.12648716,,,,
AURIONPRO,AURIONPRO.NS,NSE:AURIONPRO,-0.2870694864,0.8869946264,32.97350993,11.52813761,,,,
JUNIPER,JUNIPER.NS,NSE:JUNIPER,-0.2001078749,-0.2001078749,-0.2001078749,-0.2001078749,,,,
CMSINFO,CMSINFO.NS,NSE:CMSINFO,-0.3236903831,0.1116664287,0.1116664287,0.1116664287,,,,
GREENLAM,GREENLAM.NS,NSE:GREENLAM,-0.05789412986,0.1642280285,2.416085866,4.994863014,,,,
PRICOLLTD,PRICOLLTD.NS,NSE:PRICOLLTD,0.126127995,0.6945528328,12.4235905,12.4235905,,,,
JKPAPER,JKPAPER.NS,NSE:JKPAPER,-0.1523914239,-0.004776658921,3.203380589,9.090314136,,,,
KTKBANK,KTKBANK.NS,NSE:KTKBANK,-0.275051339,-0.3161494366,3.255350554,0.8741061755,,,,
HNDFDS,HNDFDS.NS,NSE:HNDFDS,-0.1767281106,-0.05758748022,2.036715961,2.036715961,,,,
RTNPOWER,RTNPOWER.NS,NSE:RTNPOWER,-0.2202614379,0.8936507937,3.678431373,0.9883333333,,,,
ETHOSLTD,ETHOSLTD.NS,NSE:ETHOSLTD,-0.2088860231,0.5155614901,0.5155614901,0.5155614901,,,,
SUNTECK,SUNTECK.NS,NSE:SUNTECK,-0.2625358477,-0.03786848073,0.621941896,2.896235078,,,,
AVALON,AVALON.NS,NSE:AVALON,0.5977130152,0.7924276169,0.7924276169,0.7924276169,,,,
THANGAMAYL,THANGAMAYL.NS,NSE:THANGAMAYL,-0.0840787918,0.7503517074,9.088456435,24.07205667,,,,
HGINFRA,HGINFRA.NS,NSE:HGINFRA,-0.373294536,0.03885524412,4.173205231,4.173205231,,,,
EQUITASBNK,EQUITASBNK.NS,NSE:EQUITASBNK,-0.30528613,-0.3298245614,-0.3298245614,-0.3298245614,,,,
THYROCARE,THYROCARE.NS,NSE:THYROCARE,0.4197146715,1.182097094,0.5864331168,0.5864331168,,,,
SYMPHONY,SYMPHONY.NS,NSE:SYMPHONY,-0.4215528401,0.04304258711,0.06685301654,0.003857618797,,,,
PURVA,PURVA.NS,NSE:PURVA,-0.3784347826,1.409438202,5.307058824,3.312952534,,,,
ICRA,ICRA.NS,NSE:ICRA,-0.08707826423,0.1857073756,1.363285783,0.6128128274,,,,
E2E,E2E.NS,NSE:E2E,0.02072360171,8.629399586,8.629399586,8.629399586,,,,
RALLIS,RALLIS.NS,NSE:RALLIS,-0.008722741433,0.4803442661,0.1182568969,0.4249888043,,,,
VIPIND,VIPIND.NS,NSE:VIPIND,-0.2538163001,-0.3394411361,0.4612396555,4.400749064,,,,
SUPRAJIT,SUPRAJIT.NS,NSE:SUPRAJIT,-0.07586923658,0.2048534122,1.817108295,2.777906528,,,,
PGIL,PGIL.NS,NSE:PGIL,0.5256352087,1.733573156,18.06449327,12.79062852,,,,
IONEXCHANG,IONEXCHANG.NS,NSE:IONEXCHANG,-0.3666993292,-0.1644789181,-0.1644789181,-0.1644789181,,,,
EMIL,EMIL.NS,NSE:EMIL,-0.2612418676,0.08983768525,0.08983768525,0.08983768525,,,,
SHARDAMOTR,SHARDAMOTR.NS,NSE:SHARDAMOTR,-0.5540629685,0.09972886369,5.555777595,4.870526316,,,,
SURYAROSNI,SURYAROSNI.NS,NSE:SURYAROSNI,-0.1741750359,0.1767110966,4.929130614,8.396016977,,,,
ASHAPURMIN,ASHAPURMIN.NS,NSE:ASHAPURMIN,1.151673469,1.16439481,7.065483476,12.6995842,,,,
SWSOLAR,SWSOLAR.NS,NSE:SWSOLAR,-0.6119346828,-0.2799497347,0.09027484144,0.09027484144,,,,
GULFOILLUB,GULFOILLUB.NS,NSE:GULFOILLUB,-0.1312739953,1.335606061,0.9329153605,1.548987185,,,,
SKIPPER,SKIPPER.NS,NSE:SKIPPER,0.1347150259,1.493493819,10.57355479,2.798046294,,,,
SMARTWORKS,SMARTWORKS.NS,NSE:SMARTWORKS,0,0,0,0,,,,
SHOPERSTOP,SHOPERSTOP.NS,NSE:SHOPERSTOP,-0.3656777196,-0.2095686843,2.447578095,0.5230326564,,,,
GOKULAGRO,GOKULAGRO.NS,NSE:GOKULAGRO,0.4298737728,2.64432529,28.29597701,28.29597701,,,,
